7a 0f 02 64 a0 5b 90 42 4f 33 33 00 8d 7c 7f 
7a 0f 03 64 a0 5b 90 43 ef 80 00 01 d0 7c 7f 
7a 0f 04 64 a0 5b 90 42 3b 99 9a 00 80 ce 7f 
7a 0f 05 64 a0 5b 90 42 17 99 9a 00 6a 07 7f 
7a 0f 01 64 a0 5b 90 42 26 00 00 00 73 26 7f 
7a 0f 02 64 a0 5b 90 42 38 cc cd 00 7f 6e 7f 
7a 0f 03 64 a0 5b 90 42 22 66 66 00 71 5e 7f 
7a 0f 04 64 a0 5b 90 42 0e 66 66 00 64 7e 7f 
7a 0f 05 64 a0 5b 90 42 28 cc cd 00 75 85 7f 
7a 0f 01 64 a0 5b 90 42 22 66 66 00 71 60 7f 
7a 0f 02 64 a0 5b 90 42 2c 66 66 00 77 4f 7f 
7a 0f 03 64 a0 5b 90 41 04 cc cd 00 23 fe 7f 
7a 0f 04 64 a0 5b 90 42 29 99 9a 00 75 eb 7f 
7a 0f 05 64 a0 5b 90 42 40 cc cd 00 84 5e 7f 
7a 0f 01 64 a0 5b 90 42 10 cc cd 00 66 b0 7f 
7a 0f 02 64 a0 5b 90 42 6c 66 66 00 98 ee 7f 
7a 0f 03 64 a0 5b 90 42 1d 99 9a 00 6e ff 7f 
7a 0f 04 64 a0 5b 90 40 fc cc cd 00 21 08 7f 
7a 0f 05 64 a0 5b 90 42 19 99 9a 00 6b 04 7f 
7a 0f 01 64 a0 5b 90 42 20 00 00 00 6f 30 7f 
7a 0f 02 64 a0 5b 90 42 11 99 9a 00 66 14 7f 
7a 0f 03 64 a0 5b 90 42 21 33 33 00 70 c6 7f 
7a 0f 04 64 a0 5b 90 42 51 99 9a 00 8e aa 7f 
7a 0f 05 64 a0 5b 90 41 bb 33 33 00 4a 51 7f 
7a 0f 01 64 a0 5b 90 42 1e 66 66 00 6e 67 7f 
7a 0f 02 64 a0 5b 90 42 5b 99 9a 00 94 9c 7f 
7a 0f 03 64 a0 5b 90 43 03 80 00 00 be 7b 7f 
7a 0f 04 64 a0 5b 90 42 38 00 00 00 7e 06 7f 
7a 0f 05 64 a0 5b 90 40 a3 33 33 00 15 9f 7f 
7a 0f 01 64 a0 5b 90 42 37 33 33 00 7e a4 7f 
7a 0f 02 64 a0 5b 90 42 ad 33 33 00 a6 05 7f 
7a 0f 03 64 a0 5b 90 41 09 99 9a 00 24 5e 7f 
7a 0f 04 64 a0 5b 90 42 17 33 33 00 6a d5 7f 
7a 0f 05 64 a0 5b 90 41 be 66 66 00 4b e7 7f 
7a 0f 01 64 a0 5b 90 42 1e 66 66 00 6e 67 7f 
7a 0f 02 64 a0 5b 90 42 44 cc cd 00 86 5b 7f 
7a 0f 03 64 a0 5b 90 42 50 cc cd 00 8e 46 7f 
7a 0f 04 64 a0 5b 90 43 de 4c cd 01 bf 04 7f 
7a 0f 05 64 a0 5b 90 42 4e cc cd 00 8c 48 7f 
7a 0f 01 64 a0 5b 90 42 10 00 00 00 65 4a 7f 
7a 0f 02 64 a0 5b 90 42 37 33 33 00 7e a3 7f 
7a 0f 03 64 a0 5b 90 42 2a 00 00 00 76 1d 7f 
7a 0f 04 64 a0 5b 90 42 19 33 33 00 6b d2 7f 
7a 0f 05 64 a0 5b 90 42 5c cc cd 00 95 31 7f 
7a 0f 01 64 a0 5b 90 42 2b 33 33 00 76 b8 7f 
7a 0f 02 64 a0 5b 90 42 14 66 66 00 68 76 7f 
7a 0f 03 64 a0 5b 90 43 1f 00 00 00 d0 cd 7f 
7a 0f 04 64 a0 5b 90 42 4c cc cd 00 8b 4c 7f 
7a 0f 05 64 a0 5b 90 42 44 66 66 00 86 25 7f 
7a 0f 01 64 a0 5b 90 42 3c cc cd 00 81 69 7f 
7a 0f 02 64 a0 5b 90 42 2f 33 33 00 79 b0 7f 
7a 0f 03 64 a0 5b 90 43 ae 73 33 01 8e d9 7f 
7a 0f 04 64 a0 5b 90 42 3a 00 00 00 80 02 7f 
7a 0f 05 64 a0 5b 90 42 15 33 33 00 68 d8 7f 
7a 0f 01 64 a0 5b 90 43 6e e6 66 01 20 e3 7f 
7a 0f 02 64 a0 5b 90 42 16 00 00 00 69 3f 7f 
7a 0f 03 64 a0 5b 90 43 4e 00 00 01 00 6d 7f 
7a 0f 04 64 a0 5b 90 42 29 99 9a 00 75 eb 7f 
7a 0f 05 64 a0 5b 90 42 3b 33 33 00 80 9a 7f 
7a 0f 01 64 a0 5b 90 40 fc cc cd 00 21 0b 7f 
7a 0f 02 64 a0 5b 90 42 58 cc cd 00 93 3a 7f 
7a 0f 03 64 a0 5b 90 42 10 00 00 00 65 48 7f 
7a 0f 04 64 a0 5b 90 42 25 99 9a 00 73 f1 7f 
7a 0f 05 64 a0 5b 90 42 17 99 9a 00 6a 07 7f 
7a 0f 01 64 a0 5b 90 42 50 66 66 00 8e 15 7f 
7a 0f 02 64 a0 5b 90 44 03 00 00 01 e7 d1 7f 
7a 0f 03 64 a0 5b 90 42 2e 66 66 00 78 4b 7f 
7a 0f 04 64 a0 5b 90 42 17 99 9a 00 6a 08 7f 
7a 0f 05 64 a0 5b 90 42 16 66 66 00 69 70 7f 
7a 0f 01 64 a0 5b 90 43 b9 d9 9a 01 9b f6 7f 
7a 0f 02 64 a0 5b 90 42 33 33 33 00 7b aa 7f 
7a 0f 03 64 a0 5b 90 41 08 00 00 00 23 93 7f 
7a 0f 04 64 a0 5b 90 42 4e cc cd 00 8c 49 7f 
7a 0f 05 64 a0 5b 90 42 11 99 9a 00 66 11 7f 
7a 0f 01 64 a0 5b 90 42 4e cc cd 00 8c 4c 7f 
7a 0f 02 64 a0 5b 90 41 7b 33 33 00 3a a4 7f 
7a 0f 03 64 a0 5b 90 42 35 99 9a 00 7d d8 7f 
7a 0f 04 64 a0 5b 90 43 dc 33 33 01 bd bb 7f 
7a 0f 05 64 a0 5b 90 42 4c cc cd 00 8b 4b 7f 
7a 0f 01 64 a0 5b 90 42 40 66 66 00 84 2f 7f 
7a 0f 02 64 a0 5b 90 43 36 b3 33 00 e8 b9 7f 
7a 0f 03 64 a0 5b 90 42 9f 66 66 00 a3 af 7f 
7a 0f 04 64 a0 5b 90 42 1c 66 66 00 6d 67 7f 
7a 0f 05 64 a0 5b 90 43 e7 33 33 01 c8 a4 7f 
7a 0f 01 64 a0 5b 90 41 18 00 00 00 28 80 7f 
7a 0f 02 64 a0 5b 90 43 c3 26 66 01 a4 c9 7f 
7a 0f 03 64 a0 5b 90 42 32 66 66 00 7b 44 7f 
7a 0f 04 64 a0 5b 90 43 9d 66 66 01 6c e5 7f 
7a 0f 05 64 a0 5b 90 41 2c cc cd 00 2d ca 7f 
7a 0f 01 64 a0 5b 90 44 06 79 9a 01 ee b5 7f 
7a 0f 02 64 a0 5b 90 42 48 00 00 00 88 ee 7f 
7a 0f 03 64 a0 5b 90 42 46 00 00 00 87 f0 7f 
7a 0f 04 64 a0 5b 90 42 37 99 9a 00 7e d4 7f 
7a 0f 05 64 a0 5b 90 42 51 99 9a 00 8e a9 7f 
7a 0f 01 64 a0 5b 90 42 10 cc cd 00 66 b0 7f 
7a 0f 02 64 a0 5b 90 43 66 00 00 01 18 3e 7f 
7a 0f 03 64 a0 5b 90 41 34 cc cd 00 2f c2 7f 
7a 0f 04 64 a0 5b 90 42 43 99 9a 00 86 c0 7f 
7a 0f 05 64 a0 5b 90 43 a3 0c cd 01 78 c5 7f 
7a 0f 01 64 a0 5b 90 42 1d 33 33 00 6e ce 7f 
7a 0f 02 64 a0 5b 90 43 71 80 00 01 23 a8 7f 
7a 0f 03 64 a0 5b 90 42 1d 33 33 00 6e cc 7f 
7a 0f 04 64 a0 5b 90 41 3e 66 66 00 32 81 7f 
7a 0f 05 64 a0 5b 90 42 53 99 9a 00 90 a5 7f 
7a 0f 01 64 a0 5b 90 42 2f 33 33 00 79 b1 7f 
7a 0f 02 64 a0 5b 90 42 3f 33 33 00 83 96 7f 
7a 0f 03 64 a0 5b 90 42 19 99 9a 00 6b 06 7f 
7a 0f 04 64 a0 5b 90 43 b7 00 00 01 98 6b 7f 
7a 0f 05 64 a0 5b 90 43 c9 d9 9a 01 ab d2 7f 
7a 0f 01 64 a0 5b 90 43 f1 19 9a 01 d2 47 7f 
7a 0f 02 64 a0 5b 90 42 34 00 00 00 7c 0e 7f 
7a 0f 03 64 a0 5b 90 42 24 cc cd 00 72 8e 7f 
7a 0f 04 64 a0 5b 90 42 4a 66 66 00 8a 1c 7f 
7a 0f 05 64 a0 5b 90 42 2e 66 66 00 78 49 7f 
7a 0f 01 64 a0 5b 90 42 3c 66 66 00 81 36 7f 
7a 0f 02 64 a0 5b 90 43 5e 33 33 01 10 e8 7f 
7a 0f 03 64 a0 5b 90 42 58 66 66 00 92 07 7f 
7a 0f 04 64 a0 5b 90 43 fd a6 66 01 de d3 7f 
7a 0f 05 64 a0 5b 90 42 2e cc cd 00 78 7c 7f 
7a 0f 01 64 a0 5b 90 40 fc cc cd 00 21 0b 7f 
7a 0f 02 64 a0 5b 90 42 59 99 9a 00 93 9f 7f 
7a 0f 03 64 a0 5b 90 42 12 cc cd 00 67 ab 7f 
7a 0f 04 64 a0 5b 90 42 23 99 9a 00 72 f4 7f 
7a 0f 05 64 a0 5b 90 42 27 33 33 00 74 ba 7f 
7a 0f 01 64 a0 5b 90 42 2c cc cd 00 77 83 7f 
7a 0f 02 64 a0 5b 90 42 44 cc cd 00 86 5b 7f 
7a 0f 03 64 a0 5b 90 44 02 99 9a 01 e6 9f 7f 
7a 0f 04 64 a0 5b 90 42 59 33 33 00 93 6a 7f 
7a 0f 05 64 a0 5b 90 41 16 66 66 00 27 b3 7f 
7a 0f 01 64 a0 5b 90 42 12 66 66 00 67 7a 7f 
7a 0f 02 64 a0 5b 90 42 34 cc cd 00 7c 75 7f 
7a 0f 03 64 a0 5b 90 42 1e cc cd 00 6e 98 7f 
7a 0f 04 64 a0 5b 90 42 46 00 00 00 87 ef 7f 
7a 0f 05 64 a0 5b 90 42 48 66 66 00 88 1f 7f 
7a 0f 01 64 a0 5b 90 42 20 00 00 00 6f 30 7f 
7a 0f 02 64 a0 5b 90 42 59 99 9a 00 93 9f 7f 
7a 0f 03 64 a0 5b 90 42 3e 00 00 00 82 fd 7f 
7a 0f 04 64 a0 5b 90 44 09 8c cd 01 f4 63 7f 
7a 0f 05 64 a0 5b 90 43 55 99 9a 01 07 2a 7f 
7a 0f 01 64 a0 5b 90 44 06 ec cd 01 ef 0e 7f 
7a 0f 02 64 a0 5b 90 41 06 66 66 00 23 ca 7f 
7a 0f 03 64 a0 5b 90 43 09 33 33 00 c1 8c 7f 
7a 0f 04 64 a0 5b 90 42 35 33 33 00 7c a5 7f 
7a 0f 05 64 a0 5b 90 44 06 06 66 01 ed 59 7f 
7a 0f 01 64 a0 5b 90 40 e3 33 33 00 1e 5a 7f 
7a 0f 02 64 a0 5b 90 41 01 99 9a 00 22 69 7f 
7a 0f 03 64 a0 5b 90 42 1a 66 66 00 6c 6b 7f 
7a 0f 04 64 a0 5b 90 44 03 cc cd 01 e8 35 7f 
7a 0f 05 64 a0 5b 90 42 45 99 9a 00 87 bc 7f 
7a 0f 01 64 a0 5b 90 44 09 33 33 01 f3 5a 7f 
7a 0f 02 64 a0 5b 90 42 14 cc cd 00 68 a9 7f 
7a 0f 03 64 a0 5b 90 42 19 33 33 00 6b d3 7f 
7a 0f 04 64 a0 5b 90 43 b4 00 00 01 95 71 7f 
7a 0f 05 64 a0 5b 90 42 44 66 66 00 86 25 7f 
7a 0f 01 64 a0 5b 90 42 1a 00 00 00 6c 39 7f 
7a 0f 02 64 a0 5b 90 42 36 cc cd 00 7e 71 7f 
7a 0f 03 64 a0 5b 90 43 81 f3 33 01 35 df 7f 
7a 0f 04 64 a0 5b 90 43 b6 00 00 01 97 6d 7f 
7a 0f 05 64 a0 5b 90 42 35 99 9a 00 7d d6 7f 
7a 0f 01 64 a0 5b 90 42 42 00 00 00 84 f9 7f 
7a 0f 02 64 a0 5b 90 43 2e 33 33 00 e0 49 7f 
7a 0f 03 64 a0 5b 90 42 4a 66 66 00 8a 1d 7f 
7a 0f 04 64 a0 5b 90 41 31 99 9a 00 2e 2b 7f 
7a 0f 05 64 a0 5b 90 42 26 66 66 00 73 56 7f 
7a 0f 01 64 a0 5b 90 42 37 99 9a 00 7e d7 7f 
7a 0f 02 64 a0 5b 90 40 d9 99 9a 00 1c 98 7f 
7a 0f 03 64 a0 5b 90 42 2e cc cd 00 78 7e 7f 
7a 0f 04 64 a0 5b 90 42 1c 66 66 00 6d 67 7f 
7a 0f 05 64 a0 5b 90 42 1a 66 66 00 6c 69 7f 
7a 0f 01 64 a0 5b 90 42 24 66 66 00 72 5d 7f 
7a 0f 02 64 a0 5b 90 42 56 66 66 00 91 0b 7f 
7a 0f 03 64 a0 5b 90 42 3a 66 66 00 80 37 7f 
7a 0f 04 64 a0 5b 90 42 1c 00 00 00 6d 33 7f 
7a 0f 05 64 a0 5b 90 40 e6 66 66 00 1e ed 7f 
7a 0f 01 64 a0 5b 90 42 48 00 00 00 88 ef 7f 
7a 0f 02 64 a0 5b 90 42 31 99 9a 00 7a e0 7f 
7a 0f 03 64 a0 5b 90 40 b3 33 33 00 17 8f 7f 
7a 0f 04 64 a0 5b 90 42 28 cc cd 00 75 86 7f 
7a 0f 05 64 a0 5b 90 42 5c 66 66 00 95 fe 7f 
7a 0f 01 64 a0 5b 90 42 49 99 9a 00 89 ba 7f 
7a 0f 02 64 a0 5b 90 42 15 99 9a 00 69 0d 7f 
7a 0f 03 64 a0 5b 90 42 59 33 33 00 93 6b 7f 
7a 0f 04 64 a0 5b 90 43 ce 8c cd 01 af e4 7f 
7a 0f 05 64 a0 5b 90 43 c5 c0 00 01 a6 8e 7f 
7a 0f 01 64 a0 5b 90 42 18 00 00 00 6a 3d 7f 
7a 0f 02 64 a0 5b 90 40 a3 33 33 00 15 a2 7f 
7a 0f 03 64 a0 5b 90 42 44 66 66 00 86 27 7f 
7a 0f 04 64 a0 5b 90 42 24 cc cd 00 72 8d 7f 
7a 0f 05 64 a0 5b 90 42 4e 00 00 00 8c e1 7f 
7a 0f 01 64 a0 5b 90 42 57 33 33 00 92 70 7f 
7a 0f 02 64 a0 5b 90 42 50 00 00 00 8d e1 7f 
7a 0f 03 64 a0 5b 90 42 56 cc cd 00 92 3c 7f 
7a 0f 04 64 a0 5b 90 42 58 cc cd 00 93 38 7f 
7a 0f 05 64 a0 5b 90 42 36 00 00 00 7d 08 7f 
7a 0f 01 64 a0 5b 90 43 d2 f3 33 01 b4 11 7f 
7a 0f 02 64 a0 5b 90 42 54 00 00 00 90 da 7f 
7a 0f 03 64 a0 5b 90 40 b6 66 66 00 18 25 7f 
7a 0f 04 64 a0 5b 90 41 1b 33 33 00 28 14 7f 
7a 0f 05 64 a0 5b 90 42 17 99 9a 00 6a 07 7f 
7a 0f 01 64 a0 5b 90 40 e9 99 9a 00 1e 87 7f 
7a 0f 02 64 a0 5b 90 42 14 cc cd 00 68 a9 7f 
7a 0f 03 64 a0 5b 90 43 1d 00 00 00 ce d1 7f 
7a 0f 04 64 a0 5b 90 42 3a cc cd 00 80 69 7f 
7a 0f 05 64 a0 5b 90 43 d2 40 00 01 b3 f4 7f 
7a 0f 01 64 a0 5b 90 42 45 33 33 00 86 8e 7f 
7a 0f 02 64 a0 5b 90 42 4f 99 9a 00 8d af 7f 
7a 0f 03 64 a0 5b 90 40 ac cc cd 00 16 64 7f 
7a 0f 04 64 a0 5b 90 40 f0 00 00 00 1f af 7f 
7a 0f 05 64 a0 5b 90 42 54 66 66 00 90 0b 7f 
7a 0f 01 64 a0 5b 90 40 b9 99 9a 00 18 bd 7f 
7a 0f 02 64 a0 5b 90 40 b9 99 9a 00 18 bc 7f 
7a 0f 03 64 a0 5b 90 42 30 66 66 00 7a 47 7f 
7a 0f 04 64 a0 5b 90 42 3c 00 00 00 81 ff 7f 
7a 0f 05 64 a0 5b 90 42 4d 33 33 00 8c 7c 7f 
7a 0f 01 64 a0 5b 90 43 f5 e6 66 01 d7 a5 7f 
7a 0f 02 64 a0 5b 90 42 40 00 00 00 83 fb 7f 
7a 0f 03 64 a0 5b 90 42 18 66 66 00 6a 6f 7f 
7a 0f 04 64 a0 5b 90 42 45 33 33 00 86 8b 7f 
7a 0f 05 64 a0 5b 90 41 3c cc cd 00 31 b6 7f 
7a 0f 01 64 a0 5b 90 42 2c 00 00 00 77 1c 7f 
7a 0f 02 64 a0 5b 90 41 04 cc cd 00 23 ff 7f 
7a 0f 03 64 a0 5b 90 41 b1 99 9a 00 48 92 7f 
7a 0f 04 64 a0 5b 90 43 ea 00 00 01 cb 05 7f 
7a 0f 05 64 a0 5b 90 42 53 33 33 00 8f 73 7f 
7a 0f 01 64 a0 5b 90 42 24 00 00 00 72 29 7f 
7a 0f 02 64 a0 5b 90 43 56 66 66 01 08 92 7f 
7a 0f 03 64 a0 5b 90 42 31 33 33 00 7a ac 7f 
7a 0f 04 64 a0 5b 90 42 53 99 9a 00 90 a6 7f 
7a 0f 05 64 a0 5b 90 42 46 66 66 00 87 22 7f 
7a 0f 01 64 a0 5b 90 42 1c cc cd 00 6d 9d 7f 
7a 0f 02 64 a0 5b 90 42 39 33 33 00 7f a0 7f 
7a 0f 03 64 a0 5b 90 42 2e cc cd 00 78 7e 7f 
7a 0f 04 64 a0 5b 90 42 40 66 66 00 84 2c 7f 
7a 0f 05 64 a0 5b 90 42 19 33 33 00 6b d1 7f 
7a 0f 01 64 a0 5b 90 42 48 66 66 00 88 23 7f 
7a 0f 02 64 a0 5b 90 42 14 00 00 00 68 42 7f 
7a 0f 03 64 a0 5b 90 43 f2 d9 9a 01 d4 82 7f 
7a 0f 04 64 a0 5b 90 42 13 99 9a 00 68 0e 7f 
7a 0f 05 64 a0 5b 90 42 41 99 9a 00 84 c3 7f 
7a 0f 01 64 a0 5b 90 42 50 00 00 00 8d e2 7f 
7a 0f 02 64 a0 5b 90 42 24 00 00 00 72 28 7f 
7a 0f 03 64 a0 5b 90 42 4f 99 9a 00 8d ae 7f 
7a 0f 04 64 a0 5b 90 42 54 66 66 00 90 0c 7f 
7a 0f 05 64 a0 5b 90 40 b6 66 66 00 18 23 7f 
7a 0f 01 64 a0 5b 90 42 5c 00 00 00 95 ce 7f 
7a 0f 02 64 a0 5b 90 42 34 66 66 00 7c 42 7f 
7a 0f 03 64 a0 5b 90 42 20 00 00 00 6f 2e 7f 
7a 0f 04 64 a0 5b 90 42 22 cc cd 00 71 90 7f 
7a 0f 05 64 a0 5b 90 42 32 cc cd 00 7b 75 7f 
7a 0f 01 64 a0 5b 90 42 59 99 9a 00 93 a0 7f 
7a 0f 02 64 a0 5b 90 42 4b 33 33 00 8a 83 7f 
7a 0f 03 64 a0 5b 90 42 2a 00 00 00 76 1d 7f 
7a 0f 04 64 a0 5b 90 42 15 33 33 00 68 d9 7f 
7a 0f 05 64 a0 5b 90 43 70 80 00 01 22 a7 7f 
7a 0f 01 64 a0 5b 90 41 04 cc cd 00 23 00 7f 
7a 0f 02 64 a0 5b 90 43 39 b3 33 00 eb b3 7f 
7a 0f 03 64 a0 5b 90 42 46 66 66 00 87 24 7f 
7a 0f 04 64 a0 5b 90 42 4e 66 66 00 8c 16 7f 
7a 0f 05 64 a0 5b 90 42 49 99 9a 00 89 b6 7f 
7a 0f 01 64 a0 5b 90 42 2c 00 00 00 77 1c 7f 
7a 0f 02 64 a0 5b 90 42 32 66 66 00 7b 45 7f 
7a 0f 03 64 a0 5b 90 43 fe cc cd 01 e0 44 7f 
7a 0f 04 64 a0 5b 90 42 21 33 33 00 70 c5 7f 
7a 0f 05 64 a0 5b 90 42 4f 99 9a 00 8d ac 7f 
7a 0f 01 64 a0 5b 90 41 30 00 00 00 2e 62 7f 
7a 0f 02 64 a0 5b 90 42 54 66 66 00 90 0e 7f 
7a 0f 03 64 a0 5b 90 42 4c 00 00 00 8b e6 7f 
7a 0f 04 64 a0 5b 90 41 1b 33 33 00 28 14 7f 
7a 0f 05 64 a0 5b 90 42 1a cc cd 00 6c 9c 7f 
7a 0f 01 64 a0 5b 90 42 46 66 66 00 87 26 7f 
7a 0f 02 64 a0 5b 90 42 3b 33 33 00 80 9d 7f 
7a 0f 03 64 a0 5b 90 42 26 00 00 00 73 24 7f 
7a 0f 04 64 a0 5b 90 42 1a cc cd 00 6c 9d 7f 
7a 0f 05 64 a0 5b 90 42 57 99 9a 00 92 9f 7f 
7a 0f 01 64 a0 5b 90 42 57 99 9a 00 92 a3 7f 
7a 0f 02 64 a0 5b 90 42 1e cc cd 00 6e 99 7f 
7a 0f 03 64 a0 5b 90 43 f0 40 00 01 d1 ba 7f 
7a 0f 04 64 a0 5b 90 42 12 cc cd 00 67 aa 7f 
7a 0f 05 64 a0 5b 90 44 00 a6 66 01 e2 ca 7f 
7a 0f 01 64 a0 5b 90 42 5c 66 66 00 95 02 7f 
7a 0f 02 64 a0 5b 90 43 22 e6 66 00 d4 7b 7f 
7a 0f 03 64 a0 5b 90 42 38 cc cd 00 7f 6d 7f 
7a 0f 04 64 a0 5b 90 43 c8 a6 66 01 a9 3d 7f 
7a 0f 05 64 a0 5b 90 42 39 33 33 00 7f 9d 7f 
7a 0f 01 64 a0 5b 90 40 f3 33 33 00 20 48 7f 
7a 0f 02 64 a0 5b 90 43 fb 59 9a 01 dc f2 7f 
7a 0f 03 64 a0 5b 90 42 28 00 00 00 74 21 7f 
7a 0f 04 64 a0 5b 90 43 db b3 33 01 bc 3d 7f 
7a 0f 05 64 a0 5b 90 41 34 cc cd 00 2f c0 7f 
7a 0f 01 64 a0 5b 90 42 14 00 00 00 68 43 7f 
7a 0f 02 64 a0 5b 90 42 29 33 33 00 75 ba 7f 
7a 0f 03 64 a0 5b 90 42 40 cc cd 00 84 60 7f 
7a 0f 04 64 a0 5b 90 42 20 cc cd 00 70 93 7f 
7a 0f 05 64 a0 5b 90 41 16 66 66 00 27 b3 7f 
7a 0f 01 64 a0 5b 90 42 5a 66 66 00 94 05 7f 
7a 0f 02 64 a0 5b 90 42 35 33 33 00 7c a7 7f 
7a 0f 03 64 a0 5b 90 42 40 cc cd 00 84 60 7f 
7a 0f 04 64 a0 5b 90 40 e3 33 33 00 1e 57 7f 
7a 0f 05 64 a0 5b 90 42 14 00 00 00 68 3f 7f 
7a 0f 01 64 a0 5b 90 42 30 00 00 00 79 16 7f 
7a 0f 02 64 a0 5b 90 44 06 a0 00 01 ee 27 7f 
7a 0f 03 64 a0 5b 90 41 16 66 66 00 27 b5 7f 
7a 0f 04 64 a0 5b 90 41 1b 33 33 00 28 14 7f 
7a 0f 05 64 a0 5b 90 42 3a cc cd 00 80 68 7f 
7a 0f 01 64 a0 5b 90 42 5a 66 66 00 94 05 7f 
7a 0f 02 64 a0 5b 90 41 13 33 33 00 26 20 7f 
7a 0f 03 64 a0 5b 90 42 2d 99 9a 00 78 e5 7f 
7a 0f 04 64 a0 5b 90 42 1e 66 66 00 6e 64 7f 
7a 0f 05 64 a0 5b 90 42 3a 66 66 00 80 35 7f 
7a 0f 01 64 a0 5b 90 42 49 33 33 00 89 87 7f 
7a 0f 02 64 a0 5b 90 42 52 cc cd 00 8f 44 7f 
7a 0f 03 64 a0 5b 90 40 f3 33 33 00 20 46 7f 
7a 0f 04 64 a0 5b 90 42 56 66 66 00 91 09 7f 
7a 0f 05 64 a0 5b 90 43 4a 66 66 00 fc a8 7f 
7a 0f 01 64 a0 5b 90 42 54 00 00 00 90 db 7f 
7a 0f 02 64 a0 5b 90 43 cc 8c cd 01 ad ea 7f 
7a 0f 03 64 a0 5b 90 43 d3 59 9a 01 b4 41 7f 
7a 0f 04 64 a0 5b 90 42 11 99 9a 00 66 12 7f 
7a 0f 05 64 a0 5b 90 41 21 99 9a 00 2a 3e 7f 
7a 0f 01 64 a0 5b 90 43 ce 73 33 01 af 9a 7f 
7a 0f 02 64 a0 5b 90 42 5b 33 33 00 94 69 7f 
7a 0f 03 64 a0 5b 90 43 e6 f3 33 01 c8 e7 7f 
7a 0f 04 64 a0 5b 90 42 2b 33 33 00 76 b5 7f 
7a 0f 05 64 a0 5b 90 42 43 99 9a 00 86 bf 7f 
7a 0f 01 64 a0 5b 90 40 f9 99 9a 00 20 75 7f 
7a 0f 02 64 a0 5b 90 43 52 4c cd 01 04 4d 7f 
7a 0f 03 64 a0 5b 90 41 c8 00 00 00 4e a8 7f 
7a 0f 04 64 a0 5b 90 42 40 cc cd 00 84 5f 7f 
7a 0f 05 64 a0 5b 90 43 cf 19 9a 01 b0 87 7f 
7a 0f 01 64 a0 5b 90 42 34 66 66 00 7c 43 7f 
7a 0f 02 64 a0 5b 90 42 21 99 9a 00 70 fa 7f 
7a 0f 03 64 a0 5b 90 42 2f 33 33 00 79 af 7f 
7a 0f 04 64 a0 5b 90 42 3b 33 33 00 80 9b 7f 
7a 0f 05 64 a0 5b 90 42 27 99 9a 00 74 ed 7f 
7a 0f 01 64 a0 69 a0 42 4a cc cd 00 8a 34 7f 
7a 0f 02 64 a0 69 a0 41 2b 33 33 00 2d e3 7f 
7a 0f 03 64 a0 69 a0 42 5b 99 9a 00 94 7d 7f 
7a 0f 04 64 a0 69 a0 42 2f 33 33 00 79 90 7f 
7a 0f 05 64 a0 69 a0 42 11 99 9a 00 66 f3 7f 
7a 0f 01 64 a0 69 a0 42 49 33 33 00 89 69 7f 
7a 0f 02 64 a0 69 a0 42 1c 00 00 00 6d 17 7f 
7a 0f 03 64 a0 69 a0 42 57 99 9a 00 92 83 7f 
7a 0f 04 64 a0 69 a0 42 30 66 66 00 7a 28 7f 
7a 0f 05 64 a0 69 a0 42 34 66 66 00 7c 21 7f 
7a 0f 01 64 a0 69 a0 42 38 66 66 00 7e 1f 7f 
7a 0f 02 64 a0 69 a0 43 6c e6 66 01 1e c8 7f 
7a 0f 03 64 a0 69 a0 42 22 00 00 00 70 0d 7f 
7a 0f 04 64 a0 69 a0 43 50 cc cd 01 02 b1 7f 
7a 0f 05 64 a0 69 a0 42 1c 00 00 00 6d 14 7f 
7a 0f 01 64 a0 69 a0 42 40 cc cd 00 84 44 7f 
7a 0f 02 64 a0 69 a0 42 18 66 66 00 6a 52 7f 
7a 0f 03 64 a0 69 a0 41 06 66 66 00 23 ab 7f 
7a 0f 04 64 a0 69 a0 42 33 33 33 00 7b 8a 7f 
7a 0f 05 64 a0 69 a0 41 c6 66 66 00 4d bf 7f 
7a 0f 01 64 a0 69 a0 42 2e 00 00 00 78 fb 7f 
7a 0f 02 64 a0 69 a0 42 39 33 33 00 7f 82 7f 
7a 0f 03 64 a0 69 a0 42 0e cc cd 00 64 94 7f 
7a 0f 04 64 a0 69 a0 42 2b 99 9a 00 76 ca 7f 
7a 0f 05 64 a0 69 a0 42 18 66 66 00 6a 4f 7f 
7a 0f 01 64 a0 69 a0 41 1c cc cd 00 29 c4 7f 
7a 0f 02 64 a0 69 a0 42 26 66 66 00 73 3b 7f 
7a 0f 03 64 a0 69 a0 42 31 33 33 00 7a 8e 7f 
7a 0f 04 64 a0 69 a0 42 52 cc cd 00 8f 24 7f 
7a 0f 05 64 a0 69 a0 43 f6 f3 33 01 d8 a7 7f 
7a 0f 01 64 a0 69 a0 41 a2 66 66 00 44 f0 7f 
7a 0f 02 64 a0 69 a0 42 41 33 33 00 84 75 7f 
7a 0f 03 64 a0 69 a0 41 3b 33 33 00 31 ce 7f 
7a 0f 04 64 a0 69 a0 42 53 33 33 00 8f 56 7f 
7a 0f 05 64 a0 69 a0 43 38 00 00 00 ea 7a 7f 
7a 0f 01 64 a0 69 a0 42 06 66 66 00 60 6f 7f 
7a 0f 02 64 a0 69 a0 42 53 33 33 00 8f 58 7f 
